1	3	6	4.59821e+06	24954.9	-450	-6100	9283.71	38800	5037.77	0.260749
1	4	6	0.02147	12607.5	-25500	-1587.14	37500	33580.1	6497.63	0.409455
1	5	10	0.0202	28957	20551.1	-8321	7313.92	42600	5880	0.00458394
1	5	8	19.308	16561.9	-17979.9	-15690	1380	38744.3	6496.42	0.702218
1	6	5	2.449	10649.4	11708.4	-10001.3	14823.8	15277	6676.46	0.108611
1	6	10	0.191	13694	27400	-5101	35508	40840	6922.05	0.105866
1	7	15	0.0141	31760	13369.4	-12728.9	9394.5	52200	6379	0.00458394
1	7	11	0.136	13113	-23100	-13809	5468	38580	7038.6	0.702218
1	7	12	597.9	15856	9771.7	-22500	6140	42440	6948.5	0.10701
1	7	9	0.072	5683.9	21800	-12980	8713	32558	7373.8	0.0223736
1	8	13	26.88	8062	13162	-15530	8156	38930	7389.4	0.10701
1	8	12	70.62	3796.2	22100	-10110	13322.1	35700	7568.57	0.0223736
1	8	7	0.08	2855.6	17970	-15395	11413	14847.3	7463.69	0.108611
1	9	17	2.23	18670	-17770	-12323	11563.6	42800	7082	0.0808077
1	9	15	4.23	7540	10960	-10218.7	36402	38800	7464	0.622523
1	9	8	37.24	1951.7	4820	-15520	5010	12727.7	7542.33	0.0564981
1	10	14	0.197	-5951.6	-23960	-16650	11390	29810	7993.32	0.00306894
1	10	17	0.015	7050	13370	-18300	1100	34860	7520	0.0359171
1	10	20	0.1092	23300	8440	-10912	15564.9	43400	7035	0.000845013
1	10	8	0.0132	5317.6	10818	-11230	9710	4523.3	7341.26	0.108611
1	11	20	22.49	12246	-4444.5	-11350	4790	42500	7398.7	0.0121967
1	11	11	53989.2	-5181.39	7320	-17500	2400	19741.9	7915.66	0.0392847
1	11	16	0.0441	-5518	12290	-5115.1	34812	31430	7956.95	0.622523
1	11	17	11.317	-988	18900	-15310	6577	34240	7799.3	0.0146875
1	12	10	1.3	-399.99	-11177	-21400	2100	7936	7662.77	0.00889745
1	12	16	0.317	-15019.9	-10627.2	-11735.1	15970.6	30079	8272.45	0.00484937
1	12	20	0.0894	-829	23400	-12079	14586	38700	7803.84	0.0223736
1	12	24	0.122	20400	-13088.7	-12620	6680	47000	7244	0.0808077
1	13	22	0.0417	-224	5515.68	-11857.5	17536.5	38600	7787.12	0.11396
1	13	21	0.0107	-2997.6	13292	-12600	8652	36220	7860.35	0.000135246
1	13	25	7.183	16470	-12221.7	-17400	6990	44000	7370	0.0519976
1	13	10	393.6	6748.1	7595.4	-18000	5500	5645	7335.73	0.0750963
1	13	13	0.0319	-12210.1	6982.7	-9300	7869	18370.2	8149.77	0.00952371
1	13	17	2.2453	-15864.1	13460	-13602	8041	29454	8261.1	0.000969013
1	14	13	0.22	-12384.5	18400	-16400	5620	13769.7	8124.34	0.00220797
1	14	17	6.11	-22949	14170	-9156.03	36500	26914.6	8458.29	0.0567716
1	14	23	0.78	-6570	16994.1	-11274.9	28304	36800	7953	0.622523
1	14	22	0.0125	-12440	20640	-12536	15156	35340	8112.5	0.000340877
1	14	25	2.77	2320	-17200	-9165.93	32354	40500	7731	0.11396
1	15	25	0.64	-8140	-5069.14	-9501	17196.6	39190	7981.4	0.00499529
1	15	22	0.0365	-19000	8568.8	-12326.9	8320	33350	8267.6	0.000199847
1	15	27	5.6	1090	-11725	-13690	8590	42300	7765.9	0.0582783
1	15	20	4.142	-24857.8	1491.51	-19700	7250	30938	8446.25	3.35145e-05
1	15	13	0.0437	-7147.9	12420	-13535.2	9660	9515.7	7907.48	0.00220797
1	15	18	149.88	-26337.3	7810	-14050	10280	25964.6	8513.81	0.000233568
