1	3	2	0.8399	11680.0	782.347	735.0	19843.0	17850.0	5266.0	1
1	4	3	47619360000000.0	15769.0	3505.21	-10360.0	6094.84	10040.0	5371.549	0
1	4	7	0.01018	20177.17	16004.13	91.84	29576.0	35340.0	5952.54	0
1	5	3	0.017329999999999998	22921.6	-28900.0	-8956.8	3672.4	5743.3	4717.16	0
1	5	9	1221.8400000000001	23664.0	556.88	-14196.0	3747.0	39920.0	6101.6	0
1	6	8	0.747	3019.893	16290.0	-10817.9	8248.4	36635.8	7520.3198	0
1	6	12	0.0195	24920.0	19084.0	-7544.52	34404.2	47110.0	6426.1	0
1	7	14	0.619	25230.0	13436.9	-22400.0	3560.0	49100.0	6609.0	0
1	7	10	0.336	7870.0	-13716.0	-17460.0	4920.0	35670.0	7286.2	0
1	7	5	7.13	17338.1	15740.0	-20910.0	6770.0	9290.5	6170.11	0
1	8	15	3.42	14620.0	8010.0	-11117.0	8374.0	45600.0	7163.0	0
1	8	14	13.51	9280.0	22480.0	-8008.4	37600.0	42800.0	7365.0	0
1	8	5	122.24	23115.0	13896.0	-20220.0	9580.0	2112.0	5811.8	0
1	9	18	0.008199999999999999	25130.0	12523.0	-18060.0	10660.0	45400.0	6880.0	0
1	9	11	0.382	-17.46	10420.9	-8220.0	40770.0	27709.0	7720.1351	0
1	9	12	64.49	-47.6	8110.0	-14000.0	2340.0	30482.0	7738.29	0
1	9	9	202.79999999999998	873.1	3813.6	-8126.3	17033.2	19388.7	7631.64	0
1	10	15	0.0315	-2040.0	-13711.0	-10343.0	14702.8	31230.0	7839.8	0
1	10	18	0.00739	11300.0	18190.0	-5818.7	30758.0	37940.0	7388.0	0
1	10	9	1.667	1752.05	13500.0	-12172.7	14069.6	12017.12	7567.343	0
1	11	9	0.0174	6850.5	21800.0	-10000.0	7060.0	8600.6	7298.5	0
1	11	22	82050364.8	23800.0	4375.81	-13800.0	4200.0	47600.0	7090.0	0
1	11	14	0.301	-9357.8	7342.0	-3528.5	30891.0	27220.0	8101.4	0
1	11	15	0.0305	-6861.0	15720.0	-6250.0	34330.0	28980.0	8004.2	0
1	11	19	3.8755	8475.0	18400.0	-19700.0	3100.0	39510.0	7501.97	0
1	12	15	75294.0	-14586.59	-18220.0	-6561.5	31257.0	27130.0	8263.8525	0
1	12	19	0.08600000000000001	-3122.0	19470.0	-10825.35	19379.15	36100.0	7869.19	0
1	12	22	0.0058	8323.0	18800.0	-11080.0	7945.0	43300.0	7550.39	0
1	12	23	0.0376	15600.0	-4781.41	-9650.64	32520.2	45100.0	7356.0	0
1	13	23	0.056299999999999996	5950.0	9069.0	-11000.0	12168.4	40300.0	7624.0	0
1	13	26	0.0076	21500.0	14032.0	-11787.0	10004.1	46200.0	7260.0	0
1	13	11	0.47	-48.81	-18600.0	-15860.0	8058.0	9445.4	7649.581	0
1	13	15	22611312000000.0	-16850.72	1830.8	-20300.0	3600.0	24568.0	8309.8969	0
1	13	13	3.62	-11981.84	10270.0	-14895.0	7190.0	18370.18	8149.765	0
1	13	18	4.15	-14950.7	14400.0	-13897.0	4500.0	32209.0	8225.52	0
1	14	10	9441.6	10745.0	-16200.0	-17600.0	34400.0	3433.0	7167.2	0
1	14	18	0.09	-24077.7	18390.0	-8606.0	20783.22	29774.3	8481.469	0
1	14	24	0.45	-4170.0	19200.0	-9453.66	28303.96	39100.0	7893.0	0
1	14	27	0.0475	13200.0	-10794.0	-11428.0	12885.6	44200.0	7482.0	0
1	14	26	0.15	5670.0	4642.08	-9335.75	39000.0	43000.0	7656.0	0
1	15	24	2.31	-12770.0	-5069.14	-10787.36	15787.4	37160.0	8098.0	0
1	15	29	0.0485	11100.0	7998.3	-13960.0	7880.0	45500.0	7552.0	0
1	15	26	47.3	-4980.0	-23300.0	-14030.0	5300.0	41000.0	7907.0	0
1	15	30	0.27030000000000004	16000.0	227.2	-15700.0	6310.0	46900.0	7456.0	0
1	15	12	2190240.0	-659.0	10450.0	-16510.0	9920.0	6321.0	7661.1	0
1	15	17	12.43	-24304.88	18200.0	-12920.0	6100.0	23018.7	8464.1203	0
1	16	30	1.178	600.0	13810.0	-17800.0	8350.0	43200.0	7785.0	0
1	16	13	7548768.0	-3094.0	10390.0	-12332.0	4400.0	5288.0	7746.4	0
1	16	26	8.8	-17638.0	20300.0	-10461.8	34260.0	37880.0	8193.23	0
1	16	23	0.1	-23160.0	14030.0	-9700.0	18039.4	31170.0	8344.3	0
1	16	27	303.0	-12195.0	22200.0	-10415.63	16386.5	40000.0	8063.83	0
1	17	28	38.4	-18260.0	-11220.0	-18600.0	32091.0	37900.0	8182.0	0
1	17	25	0.65	-24830.0	248.5	-9347.0	39800.0	31270.0	8345.9	0
1	17	21	81.0	-29798.12	5383.0	-15890.0	11990.0	24125.0	8505.482	0
1	17	31	0.101	-4300.0	-12008.0	-11200.0	7300.0	41700.0	7883.0	0
1	17	17	0.298	-24440.09	-24200.0	-16940.0	12340.0	14713.15	8398.9706	0
1	17	16	2.0000000000000002e-07	-21003.3	8300.0	-15710.0	9400.0	11140.7	8304.756	0
1	18	30	3027456.0	-22355.0	14900.0	-12640.0	12990.0	37600.0	8243.7	0
1	18	14	0.8445	-2200.4	2937.0	-7674.3	14181.3	2719.0	7700.01	0
1	18	17	1.23	-23047.3	16040.0	-17800.0	5800.0	11039.4	8327.462	0
1	18	25	21.48	-32010.0	7850.0	-16900.0	7460.0	27579.0	8488.24	0
1	18	28	6576.6	-29771.3	3442.0	-8800.0	34152.0	35145.0	8412.38	0
1	18	24	1068.6	-34423.0	17800.0	-16300.0	5600.0	26163.0	8555.61	0
1	19	29	44478.0	-32284.5	15790.0	-16000.0	8726.0	33130.0	8434.232	0
1	19	25	0.03	-35781.5	-11134.4	-6786.74	40410.0	25530.0	8546.702	0
1	19	33	1.2630000000000001	-17140.0	16000.0	-6743.95	29805.6	39400.0	8115.0	0
1	19	32	458.16	-22515.0	9930.0	-15597.0	15085.0	37800.0	8221.3	0
1	19	16	0.342	-11172.9	-24200.0	-13187.0	13241.0	4747.5	7965.841	0
1	20	36	0.107	-13510.0	-11874.4	-8596.0	15525.0	40600.0	8033.0	0
1	20	33	10.0	-29390.0	4566.0	-11730.0	13013.2	37500.0	8330.6	0
1	20	30	0.44	-39589.2	5642.7	-7648.83	16902.1	31812.0	8550.16	0
1	20	17	0.0257	-13136.1	599.0	-16800.0	5920.0	4666.7	8003.457	0
1	20	29	14049504.000000002	-41300.0	11940.4	-16200.0	4200.0	30510.7	8594.85	0
1	20	21	3430.8	-35137.91	5687.2	-15360.0	9586.0	16474.0	8546.708	0
1	21	27	7239456.000000001	-44504.0	17090.0	-6563.0	29769.9	23668.0	8656.21	0
1	21	23	0.6807000000000001	-37816.0	20000.0	-16500.0	4100.0	17371.9	8557.38	0
1	21	21	3.6000000000000005e-07	-31504.7	13861.0	-14600.0	7040.0	13163.45	8444.93	0
1	21	38	0.002	-10830.0	-11664.1	-14336.0	11174.9	39500.0	7976.0	0
1	21	35	0.096	-25500.0	14800.0	-6660.3	31750.0	34900.0	8234.0	0
1	21	33	0.2	-34438.0	9280.0	-6680.0	42000.0	31880.0	8404.8	0
1	21	30	3.6000000000000005e-07	-43250.0	6918.0	-12760.0	18546.0	28217.0	8597.22	0
1	22	39	0.0285	-16400.0	-17810.0	-11548.0	18368.0	36800.0	8058.0	0
1	22	36	0.2	-30920.0	-21900.0	-10186.4	20088.2	32000.0	8308.0	0
1	22	33	32.7	-41830.0	260.1	-4805.9	27740.0	27020.0	8519.0	0
1	22	30	6.2e-07	-49478.0	2001.6	-6267.07	5200.0	24466.0	8691.82	0
1	22	19	345.59999999999997	-15700.0	2366.6	-12800.0	6680.0	2990.0	8034.4	0
1	22	23	0.509	-39010.3	-7016.65	-10800.0	8220.0	15179.3	8555.732	0
1	22	20	3.6000000000000005e-07	-25104.4	17500.0	-11583.0	12129.0	4835.9	8259.24	0
1	23	40	0.0793	-21700.0	13000.0	-5531.0	4800.0	36800.0	8131.0	0
1	23	21	0.547	-23808.0	10990.0	-11000.0	7600.0	6265.0	8203.46	0
1	23	23	1380110.4	-37075.9	8954.0	-7440.0	9820.0	13837.8	8486.142	0
1	23	26	0.0335	-47962.2	16900.0	-8579.0	13291.0	18203.3	8682.914	0
1	23	30	6.54	-51852.0	11700.0	-14100.0	6200.0	23179.0	8710.14	0
1	23	33	0.19	-46180.0	6760.0	-5100.0	17311.6	26320.0	8575.0	0
1	23	36	0.122	-37610.0	4970.0	-5127.1	29760.0	30810.0	8403.8	0
1	24	39	356.40000000000003	-36180.0	13000.0	-14200.0	6500.0	34400.0	8347.5	0
1	24	33	1.05	-52525.0	2470.1	-13300.0	18362.43	25270.0	8663.4	0
1	24	36	0.2	-46908.5	-11400.0	-5710.0	32330.0	30570.0	8540.188	0
1	24	42	0.028	-25100.0	16200.0	-7379.81	26263.3	38200.0	8168.0	0
1	24	19	0.0609	-1970.0	3976.48	-9314.8	8700.0	850.0	7680.0	0
1	24	22	77616.0	-29472.0	-10390.0	-7714.0	14598.0	6501.0	8303.82	0
1	24	25	0.016	-45332.4	-7444.0	-8080.0	11450.0	14972.7	8613.28	0
1	25	43	0.047	-28900.0	12320.0	-9190.0	8800.0	37200.0	8209.0	0
1	25	41	0.088	-36750.0	7037.0	-12700.0	15965.34	35000.0	8331.8	0
1	25	21	0.1581	-12420.0	8090.0	-8068.0	12849.0	3190.0	7916.1	0
1	25	26	105.0	-48243.2	13820.0	-9910.0	10523.2	14859.0	8633.76	0
1	25	28	3.0	-54690.3	2602.2	-15400.0	6700.0	17065.2	8734.18	0
1	25	32	4.59	-57486.3	3836.0	-14400.0	38500.0	22940.0	8736.71	0
1	25	37	0.709	-48524.0	9246.0	-6240.0	32190.0	30010.0	8538.5	0
1	25	39	9284.039999999999	-42989.0	13200.0	-7698.0	26912.0	32400.0	8437.42	0
