1	-0.252564	-0.628513	1
1	-0.319594	-0.140679	0
1	0.997289	1.81747	0
1	-1.08819	-0.121151	0
1	-1.70336	0.073358	0
1	-0.262435	-2.08675	1
1	-0.107793	-1.26563	1
1	1.23382	-0.46024	1
1	-1.10339	0.522311	0
1	-1.53295	-0.571757	0
1	2.95702	-2.84079	1
1	1.65671	1.22716	0
1	0.107454	0.891864	1
1	-1.13409	-0.622416	0
1	1.30795	0.439757	0
1	0.0233023	-0.602187	1
1	-0.0822654	-0.133268	0
1	-1.43796	-0.511123	0
1	1.76418	1.12814	0
1	-0.552312	-1.12728	1
1	-0.746992	0.807165	1
1	-2.76575	1.8483	1
1	-0.683195	-1.55437	1
1	0.00749659	-0.018239	0
1	-0.0707929	-0.981248	1
1	-1.29946	0.869573	0
1	-0.757346	-0.444692	0
1	-0.18769	-0.696912	1
1	-1.03932	-0.921321	1
1	-0.736588	-0.78781	1
1	1.07279	0.200803	1
1	-0.834671	0.905015	1
1	-0.0643855	0.126141	0
1	0.832808	-1.84787	1
1	0.614956	0.246455	1
1	-0.555625	0.953575	1
1	-0.328291	1.62123	1
1	0.0989426	0.326678	1
1	-0.741973	-0.020433	0
1	0.046004	1.07657	1
1	0.236288	0.976859	1
1	0.495116	-1.25576	1
1	-0.312016	-0.215873	0
1	0.589401	-0.139769	1
1	-0.359291	-0.431421	1
1	0.172027	0.528304	1
1	-0.845897	-0.321972	0
1	-1.09968	1.01768	1
1	0.137356	-0.34584	1
1	-0.241202	-0.0790804	0
1	-1.6458	0.770227	0
1	-0.405083	-1.7582	1
1	0.302868	1.66573	0
1	0.411257	-0.458035	1
1	0.685413	0.834674	0
1	0.50969	-2.2321	1
1	1.04836	0.806959	0
1	0.639875	-0.0885237	1
1	-1.11564	0.574905	0
1	-0.782386	0.367295	0
1	-0.423969	-0.5226	1
1	0.745926	-1.77235	1
1	0.780335	-0.207688	1
1	0.847696	0.77524	0
1	-0.0520157	-0.256898	0
1	1.09664	-0.998111	1
1	1.54175	0.964074	0
1	-0.600498	1.3505	1
1	0.368132	0.09039	1
1	0.32582	0.0976021	1
1	0.739564	0.619271	1
1	-1.01981	0.241262	0
1	-1.40429	1.28073	1
1	-0.354428	-0.101574	0
1	1.58358	-0.866335	1
1	-3.08251	0.360754	0
1	-0.603088	0.681831	1
1	0.11898	-1.9114	1
1	1.26027	-0.375852	1
1	-0.938503	0.675015	0
1	-0.919838	2.15982	1
1	-0.0984371	0.328822	1
1	0.319009	1.21718	0
1	-2.32793	1.43868	1
1	-1.179	-0.212575	0
1	1.33333	-0.206118	1
1	1.95996	0.0382385	0
1	0.838023	-0.370024	1
1	-1.08172	0.421794	0
1	-0.302607	0.0788789	0
1	-0.0286935	0.661116	1
1	-1.5399	-0.396592	0
1	1.29978	0.379177	0
1	-0.947436	0.449438	0
1	-0.852693	-0.411719	0
1	-2.08163	-0.178967	0
1	1.48376	0.261484	0
1	-1.18731	-1.7756	1
1	-1.55728	1.55579	1
1	0.699336	0.123045	1
1	1.71112	1.64761	0
1	-0.792915	0.474237	0
1	1.07829	-1.12087	1
1	-1.83523	-2.26221	1
1	0.356605	0.86549	1
1	-0.371506	0.0667793	0
1	-0.119086	0.429876	1
1	0.216799	-0.967366	1
1	1.56214	-1.4132	1
1	1.09486	0.547715	0
1	0.465667	-0.578864	1
1	0.0978823	0.283174	1
1	0.129335	-0.303113	1
1	1.27878	1.2257	0
1	0.623631	-0.352906	1
1	0.539099	0.0916779	1
1	-0.583394	-0.9942	1
1	-0.380082	1.35597	1
1	-0.589061	0.0775096	0
1	-0.422598	-0.962692	1
1	-1.08988	0.289925	0
1	-0.195437	0.677331	1
1	-1.36274	0.304326	0
1	-0.796839	1.06512	1
1	-0.909969	1.08914	1
1	-0.622528	1.00467	1
1	0.620771	-0.891252	1
1	1.85078	-1.0633	1
1	-1.1933	-0.732222	0
1	1.79841	1.86486	0
1	0.283158	1.15103	1
1	-0.486623	-1.51733	1
1	1.02753	1.19659	0
1	0.269237	-1.39675	1
1	0.291677	-0.563477	1
1	-0.308722	-0.671365	1
1	-1.02784	-1.34127	1
1	0.900928	-0.713274	1
1	-0.256479	0.232794	0
1	-0.942111	1.04026	1
1	-0.0156141	-1.61158	1
1	0.736738	-0.574035	1
1	0.287146	0.139797	1
1	-1.54129	1.40256	1
1	-0.340963	-0.156956	0
1	0.213218	-0.409223	1
1	-0.181243	0.765244	1
1	-0.476369	0.52364	1
1	0.845682	1.76736	0
1	-0.0238664	1.57157	0
1	0.233422	-0.819022	1
1	-0.754332	0.555956	0
1	1.78356	0.0092816	0
1	-0.202928	1.32934	1
1	-0.167408	1.03187	1
1	1.2007	-1.74462	1
1	0.288254	-0.387829	1
1	1.28328	0.912023	0
1	-1.0922	-1.34532	1
1	-1.05906	-0.795753	1
1	-1.64403	0.958121	0
1	0.730879	1.04429	0
1	1.40716	0.0369271	1
1	1.23018	-1.04627	1
1	0.0619536	-0.0903819	0
1	0.312124	-0.279755	1
1	0.00135827	-1.24031	1
1	1.14506	0.831333	0
1	-0.604842	-0.337111	0
1	1.13399	0.444322	0
1	-1.47191	0.910973	0
1	-1.44611	-0.454346	0
1	-1.12905	-0.355947	0
1	-0.562871	-0.0817093	0
1	-0.463339	-0.266176	0
1	1.1293	0.0995837	1
1	0.259629	0.821885	1
1	0.215205	0.227057	1
1	1.25171	-0.108192	1
1	0.669951	0.745346	1
1	1.18792	0.294706	1
1	-0.527832	-1.18715	1
1	-1.07655	0.966722	1
1	-0.149753	-0.614642	1
1	1.22111	0.289782	0
1	0.00886475	-0.707872	1
1	1.36515	-1.97287	1
1	-0.789479	-0.700728	1
1	-0.208892	-1.70505	1
1	0.95507	0.534823	1
1	-1.61297	3.83829	0
1	1.50149	0.220615	0
1	0.362173	1.45816	0
1	0.295641	1.26085	0
1	0.465331	-0.0144229	0
1	-1.7318	-0.488712	0
1	-0.303515	0.832945	1
1	-0.340421	0.268683	0
1	-0.20069	0.244367	0
1	0.177132	-1.20364	1
1	-0.490827	1.6058	1
1	1.78633	0.407285	0
1	-1.34327	-1.87212	1
1	-0.435231	0.128185	0
1	-0.75121	-0.704922	1
1	0.994718	-0.343741	1
1	1.15875	0.69181	0
1	-1.65823	-1.53851	1
1	-0.00825844	0.687256	1
1	-0.213445	-0.431751	1
1	0.383116	0.525829	1
1	0.663378	0.632073	1
1	-0.433766	-0.197616	0
1	-1.3049	2.6431	1
1	-0.163877	1.25014	1
1	0.736939	0.824832	0
1	1.08129	-0.594632	1
1	2.06025	0.97732	0
1	0.808018	0.258285	1
1	-0.0567264	0.503876	1
1	0.933989	0.504734	1
1	-1.78878	0.188404	0
1	1.56607	1.35391	0
1	-1.63456	-0.410739	0
1	-0.377622	-1.84546	1
1	-1.93871	-0.911501	0
1	-0.464153	0.154564	0
1	-1.64225	0.781989	0
1	-0.511094	0.842208	1
1	-1.16902	-0.427452	0
1	1.15629	1.00477	0
1	1.37104	-0.607058	1
1	1.06383	-1.56328	1
1	0.220893	-1.1515	1
1	-0.444766	-0.348862	0
1	0.115692	-0.018138	0
1	-0.297959	-0.90764	1
1	0.0912334	0.537455	1
1	0.523506	0.0179602	1
1	0.998065	-0.83093	1
1	-0.728313	0.668647	1
1	0.673256	0.0863195	1
1	-0.473155	-0.10828	0
1	-0.0188589	-1.50826	1
1	0.265321	0.113785	0
1	-0.612137	-0.333977	0
1	-0.211522	1.9733	0
1	-1.32875	-0.646095	0
1	-1.44251	1.2794	1
1	-2.66834	-3.4167	1
1	-0.880853	1.36357	1
1	-0.878387	-0.483464	0
1	-2.90344	-0.555297	0
1	-1.48691	1.30065	1
1	-0.875919	0.636797	0
1	0.189066	-0.676773	1
1	0.790803	0.0364385	1
1	-0.705547	0.302712	0
1	0.67094	-0.78953	1
1	1.1314	0.125238	1
1	1.76163	1.1489	0
1	-0.356643	-0.988919	1
1	1.53259	0.516202	0
1	2.32491	-0.693614	0
1	0.47444	-0.621495	1
1	0.164976	0.332243	1
1	-2.04342	0.549441	0
1	1.93357	0.402668	0
1	0.252649	0.592486	1
1	1.1725	1.34071	0
1	-0.218959	-0.354852	0
1	-0.786924	1.9226	1
1	-2.16899	-0.307861	0
1	0.292348	0.272977	1
1	1.41888	0.375949	0
1	-0.927716	-1.48825	1
1	0.454172	-0.0796918	1
1	0.249689	-0.325408	1
1	-0.165095	-1.04962	1
1	-0.891628	1.80996	1
1	1.34247	0.476813	0
1	0.0103107	-1.13837	1
1	-0.759937	-1.14057	1
1	-1.32032	-0.215106	0
1	0.0708071	-0.700186	1
1	0.054599	-1.20317	1
1	-1.92351	-0.00922869	0
1	0.68245	0.656057	1
1	0.236735	0.0785213	0
1	0.50342	-1.13542	1
1	-1.65465	-0.121565	0
1	-1.12507	0.391028	0
1	-0.0166112	0.527255	1
1	-0.164214	1.04157	1
1	0.239821	1.82737	0
1	0.597868	0.311178	1
1	-0.992946	1.04803	1
1	1.2897	-0.122241	1
1	-0.273879	-1.00244	1
1	-1.23149	-0.0528725	0
